sku,subcat,thread_size,length,threading,specifications_met,thread_type,head_height,material,tensile_strength,hardness,mcmaster_pn,title,part_no,system_of_measurement,head_type,thread_diameter,thread_spacing,thread_direction,thread_fit,drive_style,reach,rohs,head_width,min_thread_length,finish,fastener_strength_grade_class,thread_pitch
0251FA00079,/products/screws/hex-head-screws/plastic-hex-head-screws/,M4,8 mm,Fully Threaded,-,Metric,3 mm,Nylon Plastic,-,Not Rated,94175A310,94175A310 M4 x 8 mm Plastic Hex Head Screws,0251FA00079,Metric,Hex,,Coarse,Right Hand,Class 6g,External Hex,,Compliant,7 mm,,,,0.7 mm
0251FA00267,/products/screws/hex-head-screws/plastic-hex-head-screws/,M4,8 mm,Fully Threaded,-,Metric,3 mm,Nylon Plastic,-,Not Rated,99602A310,99602A310 M4 x 8 mm Plastic Hex Head Screws,0251FA00267,Metric,Hex,,Coarse,Right Hand,Class 6g,External Hex,,Compliant,7 mm,,,,0.7 mm
0251FA00080,/products/screws/hex-head-screws/plastic-hex-head-screws/,M4,10 mm,Fully Threaded,-,Metric,3 mm,Nylon Plastic,-,Not Rated,94175A315,94175A315 M4 x 10 mm Plastic Hex Head Screws,0251FA00080,Metric,Hex,,Coarse,Right Hand,Class 6g,External Hex,,Compliant,7 mm,,,,0.7 mm
0251FA00268,/products/screws/hex-head-screws/plastic-hex-head-screws/,M4,10 mm,Fully Threaded,-,Metric,3 mm,Nylon Plastic,-,Not Rated,99602A315,99602A315 M4 x 10 mm Plastic Hex Head Screws,0251FA00268,Metric,Hex,,Coarse,Right Hand,Class 6g,External Hex,,Compliant,7 mm,,,,0.7 mm
0251FA00081,/products/screws/hex-head-screws/plastic-hex-head-screws/,M4,12 mm,Fully Threaded,-,Metric,3 mm,Nylon Plastic,-,Not Rated,94175A320,94175A320 M4 x 12 mm Plastic Hex Head Screws,0251FA00081,Metric,Hex,,Coarse,Right Hand,Class 6g,External Hex,,Compliant,7 mm,,,,0.7 mm
0251FA00269,/products/screws/hex-head-screws/plastic-hex-head-screws/,M4,12 mm,Fully Threaded,-,Metric,3 mm,Nylon Plastic,-,Not Rated,99602A320,99602A320 M4 x 12 mm Plastic Hex Head Screws,0251FA00269,Metric,Hex,,Coarse,Right Hand,Class 6g,External Hex,,Compliant,7 mm,,,,0.7 mm
0251FA00082,/products/screws/hex-head-screws/plastic-hex-head-screws/,M4,16 mm,Fully Threaded,-,Metric,3 mm,Nylon Plastic,-,Not Rated,94175A325,94175A325 M4 x 16 mm Plastic Hex Head Screws,0251FA00082,Metric,Hex,,Coarse,Right Hand,Class 6g,External Hex,,Compliant,7 mm,,,,0.7 mm
0251FA00270,/products/screws/hex-head-screws/plastic-hex-head-screws/,M4,16 mm,Fully Threaded,-,Metric,3 mm,Nylon Plastic,-,Not Rated,99602A325,99602A325 M4 x 16 mm Plastic Hex Head Screws,0251FA00270,Metric,Hex,,Coarse,Right Hand,Class 6g,External Hex,,Compliant,7 mm,,,,0.7 mm
0251FA00083,/products/screws/hex-head-screws/plastic-hex-head-screws/,M4,20 mm,Fully Threaded,-,Metric,3 mm,Nylon Plastic,-,Not Rated,94175A330,94175A330 M4 x 20 mm Plastic Hex Head Screws,0251FA00083,Metric,Hex,,Coarse,Right Hand,Class 6g,External Hex,,Compliant,7 mm,,,,0.7 mm
0251FA00271,/products/screws/hex-head-screws/plastic-hex-head-screws/,M4,20 mm,Fully Threaded,-,Metric,3 mm,Nylon Plastic,-,Not Rated,99602A330,99602A330 M4 x 20 mm Plastic Hex Head Screws,0251FA00271,Metric,Hex,,Coarse,Right Hand,Class 6g,External Hex,,Compliant,7 mm,,,,0.7 mm
