sku,subcat,thread_size,length,threading,specifications_met,thread_type,head_diameter,head_height,material,tensile_strength,hardness,mcmaster_pn,title,part_no,system_of_measurement,head_type,socket_head_profile,thread_diameter,thread_spacing,thread_direction,thread_fit,drive_style,drive_size,reach,rohs,thread_pitch,min_thread_length
0027FA00394,/products/screws/socket-head-cap-screws/alloy-steel-low-profile-socket-head-cap-screws/,M12,90 mm,Partially Threaded,DIN 6912,Metric,18 mm,7.5 mm,Zinc-Plated Alloy Steel,110000 psi,Rockwell C20,97050A274,97050A274 M12 x 90 mm DIN 6912 Alloy Steel Low-Profile Socket Head Screws,0027FA00394,Metric,Socket,Low,,Coarse,Right Hand,Class 6g,Hex with Pilot Recess,10 mm,,Compliant,1.75 mm,30 mm
0027FA00296,/products/screws/socket-head-cap-screws/alloy-steel-low-profile-socket-head-cap-screws/,M12,100 mm,Partially Threaded,DIN 6912,Metric,18 mm,7.5 mm,Black-Oxide Alloy Steel,110000 psi,Rockwell C20,97050A165,97050A165 M12 x 100 mm DIN 6912 Alloy Steel Low-Profile Socket Head Screws,0027FA00296,Metric,Socket,Low,,Coarse,Right Hand,Class 6g,Hex with Pilot Recess,10 mm,,Compliant,1.75 mm,30 mm
0027FA00395,/products/screws/socket-head-cap-screws/alloy-steel-low-profile-socket-head-cap-screws/,M12,100 mm,Partially Threaded,DIN 6912,Metric,18 mm,7.5 mm,Zinc-Plated Alloy Steel,110000 psi,Rockwell C20,97050A275,97050A275 M12 x 100 mm DIN 6912 Alloy Steel Low-Profile Socket Head Screws,0027FA00395,Metric,Socket,Low,,Coarse,Right Hand,Class 6g,Hex with Pilot Recess,10 mm,,Compliant,1.75 mm,30 mm
0027FA00297,/products/screws/socket-head-cap-screws/alloy-steel-low-profile-socket-head-cap-screws/,M12,110 mm,Partially Threaded,DIN 6912,Metric,18 mm,7.5 mm,Black-Oxide Alloy Steel,110000 psi,Rockwell C20,97050A166,97050A166 M12 x 110 mm DIN 6912 Alloy Steel Low-Profile Socket Head Screws,0027FA00297,Metric,Socket,Low,,Coarse,Right Hand,Class 6g,Hex with Pilot Recess,10 mm,,Compliant,1.75 mm,30 mm
0027FA00396,/products/screws/socket-head-cap-screws/alloy-steel-low-profile-socket-head-cap-screws/,M12,110 mm,Partially Threaded,DIN 6912,Metric,18 mm,7.5 mm,Zinc-Plated Alloy Steel,110000 psi,Rockwell C20,97050A276,97050A276 M12 x 110 mm DIN 6912 Alloy Steel Low-Profile Socket Head Screws,0027FA00396,Metric,Socket,Low,,Coarse,Right Hand,Class 6g,Hex with Pilot Recess,10 mm,,Compliant,1.75 mm,30 mm
0027FA00298,/products/screws/socket-head-cap-screws/alloy-steel-low-profile-socket-head-cap-screws/,M12,120 mm,Partially Threaded,DIN 6912,Metric,18 mm,7.5 mm,Black-Oxide Alloy Steel,110000 psi,Rockwell C20,97050A167,97050A167 M12 x 120 mm DIN 6912 Alloy Steel Low-Profile Socket Head Screws,0027FA00298,Metric,Socket,Low,,Coarse,Right Hand,Class 6g,Hex with Pilot Recess,10 mm,,Compliant,1.75 mm,30 mm
0027FA00397,/products/screws/socket-head-cap-screws/alloy-steel-low-profile-socket-head-cap-screws/,M12,120 mm,Partially Threaded,DIN 6912,Metric,18 mm,7.5 mm,Zinc-Plated Alloy Steel,110000 psi,Rockwell C20,97050A277,97050A277 M12 x 120 mm DIN 6912 Alloy Steel Low-Profile Socket Head Screws,0027FA00397,Metric,Socket,Low,,Coarse,Right Hand,Class 6g,Hex with Pilot Recess,10 mm,,Compliant,1.75 mm,30 mm
0027FA00219,/products/screws/socket-head-cap-screws/alloy-steel-low-profile-socket-head-cap-screws/,M16,30 mm,Fully Threaded,DIN 7984,Metric,24 mm,9 mm,Alloy Steel,110000 psi,Rockwell C20,93070A191,93070A191 M16 x 30 mm DIN 7984 Alloy Steel Low-Profile Socket Head Screws,0027FA00219,Metric,Socket,Low,,Coarse,Right Hand,Class 6g,Hex,12 mm,Compliant,Compliant,2 mm,
0027FA00315,/products/screws/socket-head-cap-screws/alloy-steel-low-profile-socket-head-cap-screws/,M16,30 mm,Partially Threaded,DIN 6912,Metric,24 mm,10 mm,Black-Oxide Alloy Steel,110000 psi,Rockwell C20,97050A186,97050A186 M16 x 30 mm DIN 6912 Alloy Steel Low-Profile Socket Head Screws,0027FA00315,Metric,Socket,Low,,Coarse,Right Hand,Class 6g,Hex with Pilot Recess,14 mm,,Compliant,2 mm,19 mm
0027FA00448,/products/screws/socket-head-cap-screws/alloy-steel-low-profile-socket-head-cap-screws/,M16,30 mm,Partially Threaded,DIN 6912,Metric,24 mm,10 mm,Black-Oxide Alloy Steel,140000 psi,Rockwell C32,97050A334,97050A334 M16 x 30 mm DIN 6912 Alloy Steel Low-Profile Socket Head Screws,0027FA00448,Metric,Socket,Low,,Coarse,Right Hand,Class 6g,Hex with Pilot Recess,14 mm,,Compliant,2 mm,19 mm
0027FA00398,/products/screws/socket-head-cap-screws/alloy-steel-low-profile-socket-head-cap-screws/,M16,30 mm,Partially Threaded,DIN 6912,Metric,24 mm,10 mm,Zinc-Plated Alloy Steel,110000 psi,Rockwell C20,97050A278,97050A278 M16 x 30 mm DIN 6912 Alloy Steel Low-Profile Socket Head Screws,0027FA00398,Metric,Socket,Low,,Coarse,Right Hand,Class 6g,Hex with Pilot Recess,14 mm,,Compliant,2 mm,19 mm
0027FA00236,/products/screws/socket-head-cap-screws/alloy-steel-low-profile-socket-head-cap-screws/,M16,35 mm,Fully Threaded,DIN 7984,Metric,24 mm,9 mm,Alloy Steel,110000 psi,Rockwell C20,93070A272,93070A272 M16 x 35 mm DIN 7984 Alloy Steel Low-Profile Socket Head Screws,0027FA00236,Metric,Socket,Low,,Coarse,Right Hand,Class 6g,Hex,12 mm,Compliant,Compliant,2 mm,
0027FA00316,/products/screws/socket-head-cap-screws/alloy-steel-low-profile-socket-head-cap-screws/,M16,35 mm,Partially Threaded,DIN 6912,Metric,24 mm,10 mm,Black-Oxide Alloy Steel,110000 psi,Rockwell C20,97050A187,97050A187 M16 x 35 mm DIN 6912 Alloy Steel Low-Profile Socket Head Screws,0027FA00316,Metric,Socket,Low,,Coarse,Right Hand,Class 6g,Hex with Pilot Recess,14 mm,,Compliant,2 mm,24 mm
0027FA00336,/products/screws/socket-head-cap-screws/alloy-steel-low-profile-socket-head-cap-screws/,M16,35 mm,Partially Threaded,DIN 6912,Metric,24 mm,10 mm,Black-Oxide Alloy Steel,140000 psi,Rockwell C32,97050A209,97050A209 M16 x 35 mm DIN 6912 Alloy Steel Low-Profile Socket Head Screws,0027FA00336,Metric,Socket,Low,,Coarse,Right Hand,Class 6g,Hex with Pilot Recess,14 mm,,Compliant,2 mm,24 mm
0027FA00399,/products/screws/socket-head-cap-screws/alloy-steel-low-profile-socket-head-cap-screws/,M16,35 mm,Partially Threaded,DIN 6912,Metric,24 mm,10 mm,Zinc-Plated Alloy Steel,110000 psi,Rockwell C20,97050A279,97050A279 M16 x 35 mm DIN 6912 Alloy Steel Low-Profile Socket Head Screws,0027FA00399,Metric,Socket,Low,,Coarse,Right Hand,Class 6g,Hex with Pilot Recess,14 mm,,Compliant,2 mm,24 mm
0027FA00235,/products/screws/socket-head-cap-screws/alloy-steel-low-profile-socket-head-cap-screws/,M16,40 mm,Fully Threaded,DIN 7984,Metric,24 mm,9 mm,Alloy Steel,110000 psi,Rockwell C20,93070A271,93070A271 M16 x 40 mm DIN 7984 Alloy Steel Low-Profile Socket Head Screws,0027FA00235,Metric,Socket,Low,,Coarse,Right Hand,Class 6g,Hex,12 mm,Compliant,Compliant,2 mm,
0027FA00317,/products/screws/socket-head-cap-screws/alloy-steel-low-profile-socket-head-cap-screws/,M16,40 mm,Partially Threaded,DIN 6912,Metric,24 mm,10 mm,Black-Oxide Alloy Steel,110000 psi,Rockwell C20,97050A188,97050A188 M16 x 40 mm DIN 6912 Alloy Steel Low-Profile Socket Head Screws,0027FA00317,Metric,Socket,Low,,Coarse,Right Hand,Class 6g,Hex with Pilot Recess,14 mm,,Compliant,2 mm,38 mm
0027FA00318,/products/screws/socket-head-cap-screws/alloy-steel-low-profile-socket-head-cap-screws/,M16,40 mm,Partially Threaded,DIN 6912,Metric,24 mm,10 mm,Black-Oxide Alloy Steel,140000 psi,Rockwell C32,97050A189,97050A189 M16 x 40 mm DIN 6912 Alloy Steel Low-Profile Socket Head Screws,0027FA00318,Metric,Socket,Low,,Coarse,Right Hand,Class 6g,Hex with Pilot Recess,14 mm,,Compliant,2 mm,38 mm
0027FA00400,/products/screws/socket-head-cap-screws/alloy-steel-low-profile-socket-head-cap-screws/,M16,40 mm,Partially Threaded,DIN 6912,Metric,24 mm,10 mm,Zinc-Plated Alloy Steel,110000 psi,Rockwell C20,97050A281,97050A281 M16 x 40 mm DIN 6912 Alloy Steel Low-Profile Socket Head Screws,0027FA00400,Metric,Socket,Low,,Coarse,Right Hand,Class 6g,Hex with Pilot Recess,14 mm,,Compliant,2 mm,38 mm
0027FA00319,/products/screws/socket-head-cap-screws/alloy-steel-low-profile-socket-head-cap-screws/,M16,45 mm,Partially Threaded,DIN 6912,Metric,24 mm,10 mm,Black-Oxide Alloy Steel,110000 psi,Rockwell C20,97050A191,97050A191 M16 x 45 mm DIN 6912 Alloy Steel Low-Profile Socket Head Screws,0027FA00319,Metric,Socket,Low,,Coarse,Right Hand,Class 6g,Hex with Pilot Recess,14 mm,,Compliant,2 mm,38 mm
0027FA00449,/products/screws/socket-head-cap-screws/alloy-steel-low-profile-socket-head-cap-screws/,M16,45 mm,Partially Threaded,DIN 6912,Metric,24 mm,10 mm,Black-Oxide Alloy Steel,140000 psi,Rockwell C32,97050A335,97050A335 M16 x 45 mm DIN 6912 Alloy Steel Low-Profile Socket Head Screws,0027FA00449,Metric,Socket,Low,,Coarse,Right Hand,Class 6g,Hex with Pilot Recess,14 mm,,Compliant,2 mm,38 mm
0027FA00401,/products/screws/socket-head-cap-screws/alloy-steel-low-profile-socket-head-cap-screws/,M16,45 mm,Partially Threaded,DIN 6912,Metric,24 mm,10 mm,Zinc-Plated Alloy Steel,110000 psi,Rockwell C20,97050A282,97050A282 M16 x 45 mm DIN 6912 Alloy Steel Low-Profile Socket Head Screws,0027FA00401,Metric,Socket,Low,,Coarse,Right Hand,Class 6g,Hex with Pilot Recess,14 mm,,Compliant,2 mm,38 mm
0027FA00237,/products/screws/socket-head-cap-screws/alloy-steel-low-profile-socket-head-cap-screws/,M16,50 mm,Fully Threaded,DIN 7984,Metric,24 mm,9 mm,Alloy Steel,110000 psi,Rockwell C20,93070A273,93070A273 M16 x 50 mm DIN 7984 Alloy Steel Low-Profile Socket Head Screws,0027FA00237,Metric,Socket,Low,,Coarse,Right Hand,Class 6g,Hex,12 mm,Compliant,Compliant,2 mm,
0027FA00320,/products/screws/socket-head-cap-screws/alloy-steel-low-profile-socket-head-cap-screws/,M16,50 mm,Partially Threaded,DIN 6912,Metric,24 mm,10 mm,Black-Oxide Alloy Steel,110000 psi,Rockwell C20,97050A192,97050A192 M16 x 50 mm DIN 6912 Alloy Steel Low-Profile Socket Head Screws,0027FA00320,Metric,Socket,Low,,Coarse,Right Hand,Class 6g,Hex with Pilot Recess,14 mm,,Compliant,2 mm,38 mm
0027FA00450,/products/screws/socket-head-cap-screws/alloy-steel-low-profile-socket-head-cap-screws/,M16,50 mm,Partially Threaded,DIN 6912,Metric,24 mm,10 mm,Black-Oxide Alloy Steel,140000 psi,Rockwell C32,97050A336,97050A336 M16 x 50 mm DIN 6912 Alloy Steel Low-Profile Socket Head Screws,0027FA00450,Metric,Socket,Low,,Coarse,Right Hand,Class 6g,Hex with Pilot Recess,14 mm,,Compliant,2 mm,38 mm
0027FA00402,/products/screws/socket-head-cap-screws/alloy-steel-low-profile-socket-head-cap-screws/,M16,50 mm,Partially Threaded,DIN 6912,Metric,24 mm,10 mm,Zinc-Plated Alloy Steel,110000 psi,Rockwell C20,97050A283,97050A283 M16 x 50 mm DIN 6912 Alloy Steel Low-Profile Socket Head Screws,0027FA00402,Metric,Socket,Low,,Coarse,Right Hand,Class 6g,Hex with Pilot Recess,14 mm,,Compliant,2 mm,38 mm
0027FA00321,/products/screws/socket-head-cap-screws/alloy-steel-low-profile-socket-head-cap-screws/,M16,60 mm,Partially Threaded,DIN 6912,Metric,24 mm,10 mm,Black-Oxide Alloy Steel,110000 psi,Rockwell C20,97050A193,97050A193 M16 x 60 mm DIN 6912 Alloy Steel Low-Profile Socket Head Screws,0027FA00321,Metric,Socket,Low,,Coarse,Right Hand,Class 6g,Hex with Pilot Recess,14 mm,,Compliant,2 mm,38 mm
0027FA00322,/products/screws/socket-head-cap-screws/alloy-steel-low-profile-socket-head-cap-screws/,M16,60 mm,Partially Threaded,DIN 6912,Metric,24 mm,10 mm,Black-Oxide Alloy Steel,140000 psi,Rockwell C32,97050A194,97050A194 M16 x 60 mm DIN 6912 Alloy Steel Low-Profile Socket Head Screws,0027FA00322,Metric,Socket,Low,,Coarse,Right Hand,Class 6g,Hex with Pilot Recess,14 mm,,Compliant,2 mm,38 mm
0027FA00403,/products/screws/socket-head-cap-screws/alloy-steel-low-profile-socket-head-cap-screws/,M16,60 mm,Partially Threaded,DIN 6912,Metric,24 mm,10 mm,Zinc-Plated Alloy Steel,110000 psi,Rockwell C20,97050A284,97050A284 M16 x 60 mm DIN 6912 Alloy Steel Low-Profile Socket Head Screws,0027FA00403,Metric,Socket,Low,,Coarse,Right Hand,Class 6g,Hex with Pilot Recess,14 mm,,Compliant,2 mm,38 mm
0027FA00323,/products/screws/socket-head-cap-screws/alloy-steel-low-profile-socket-head-cap-screws/,M16,70 mm,Partially Threaded,DIN 6912,Metric,24 mm,10 mm,Black-Oxide Alloy Steel,110000 psi,Rockwell C20,97050A195,97050A195 M16 x 70 mm DIN 6912 Alloy Steel Low-Profile Socket Head Screws,0027FA00323,Metric,Socket,Low,,Coarse,Right Hand,Class 6g,Hex with Pilot Recess,14 mm,,Compliant,2 mm,38 mm
